age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
32;management;single;secondary;True;0;True;True;unknown;16;may;385;7;-1;0;unknown;True
57;blue-collar;married;unknown;True;97;True;True;unknown;16;may;260;6;-1;0;unknown;True
32;blue-collar;married;primary;True;217;True;True;unknown;16;may;169;3;-1;0;unknown;True
55;unknown;married;tertiary;True;0;True;True;unknown;16;may;409;3;-1;0;unknown;True
43;services;married;secondary;True;3608;True;True;unknown;16;may;165;6;-1;0;unknown;True
42;blue-collar;married;secondary;True;388;True;True;unknown;16;may;437;2;-1;0;unknown;True
27;management;single;tertiary;True;0;True;True;unknown;16;may;89;2;-1;0;unknown;True
36;services;married;secondary;True;279;True;True;unknown;16;may;261;6;-1;0;unknown;True
32;admin.;married;secondary;True;193;True;True;unknown;16;may;294;4;-1;0;unknown;True
53;technician;divorced;secondary;True;751;True;True;unknown;16;may;343;4;-1;0;unknown;True
34;blue-collar;married;secondary;True;305;True;True;unknown;16;may;1245;25;-1;0;unknown;True
23;blue-collar;single;secondary;True;105;True;True;unknown;16;may;498;2;-1;0;unknown;True
31;management;single;tertiary;True;548;True;True;unknown;16;may;148;4;-1;0;unknown;True
46;services;married;secondary;True;271;True;True;unknown;16;may;134;4;-1;0;unknown;True
31;services;married;secondary;True;246;True;True;unknown;16;may;230;2;-1;0;unknown;True
42;self-employed;married;tertiary;True;1932;True;True;unknown;16;may;192;32;-1;0;unknown;True
52;self-employed;married;secondary;True;1066;True;True;unknown;16;may;65;3;-1;0;unknown;True
38;blue-collar;married;primary;True;-326;True;True;unknown;16;may;237;3;-1;0;unknown;True
38;blue-collar;single;primary;True;1465;True;True;unknown;16;may;239;2;-1;0;unknown;True
60;unemployed;married;primary;True;26;True;True;unknown;16;may;196;6;-1;0;unknown;True
42;management;single;tertiary;True;10561;True;True;unknown;16;may;243;2;-1;0;unknown;True
30;blue-collar;married;secondary;True;68;True;True;unknown;16;may;393;2;-1;0;unknown;True
53;technician;divorced;tertiary;True;647;True;True;unknown;16;may;512;6;-1;0;unknown;True
35;admin.;single;secondary;True;368;True;True;unknown;16;may;218;3;-1;0;unknown;True
45;admin.;married;secondary;True;-183;True;True;unknown;16;may;215;3;-1;0;unknown;True
57;retired;married;primary;True;70;True;True;unknown;16;may;186;5;-1;0;unknown;True
41;technician;married;primary;True;141;True;True;unknown;16;may;299;4;-1;0;unknown;True
44;blue-collar;married;primary;True;75;True;True;unknown;16;may;107;3;-1;0;unknown;True
56;blue-collar;married;unknown;True;22;True;True;unknown;16;may;103;7;-1;0;unknown;True
46;services;married;secondary;True;9;True;True;unknown;16;may;297;4;-1;0;unknown;True
34;blue-collar;married;primary;True;695;True;True;unknown;16;may;1064;4;-1;0;unknown;True
51;blue-collar;divorced;primary;True;83;True;True;unknown;16;may;24;4;-1;0;unknown;True
27;services;single;secondary;True;-20;True;True;unknown;16;may;757;6;-1;0;unknown;True
31;self-employed;single;secondary;True;532;True;True;unknown;16;may;90;7;-1;0;unknown;True
51;management;married;tertiary;True;0;True;True;unknown;16;may;59;5;-1;0;unknown;True
25;management;single;tertiary;True;99;True;True;unknown;16;may;102;4;-1;0;unknown;True
48;management;married;unknown;True;54;True;True;unknown;16;may;293;7;-1;0;unknown;True
37;management;single;secondary;True;792;True;True;unknown;16;may;1187;4;-1;0;unknown;True
35;blue-collar;married;primary;True;378;True;True;unknown;16;may;427;3;-1;0;unknown;True
58;self-employed;married;tertiary;True;8014;True;True;unknown;19;may;65;3;-1;0;unknown;True
47;blue-collar;married;unknown;True;584;True;True;unknown;19;may;79;19;-1;0;unknown;True
58;retired;married;primary;True;331;True;True;unknown;19;may;145;4;-1;0;unknown;True
36;management;married;secondary;True;122;True;True;unknown;19;may;39;7;-1;0;unknown;True
38;blue-collar;married;secondary;True;660;True;True;unknown;19;may;105;2;-1;0;unknown;True
27;admin.;single;secondary;True;276;True;True;unknown;19;may;311;2;-1;0;unknown;True
44;blue-collar;married;primary;True;-14;True;True;unknown;19;may;179;4;-1;0;unknown;True
47;blue-collar;single;secondary;True;15;True;True;unknown;19;may;62;2;-1;0;unknown;True
26;admin.;single;secondary;True;-326;True;True;unknown;19;may;128;3;-1;0;unknown;True
29;services;single;secondary;True;2099;True;True;unknown;19;may;171;2;-1;0;unknown;True
60;management;divorced;tertiary;True;2589;True;True;unknown;19;may;134;2;-1;0;unknown;True
37;entrepreneur;single;secondary;True;654;True;True;unknown;19;may;594;2;-1;0;unknown;True
35;blue-collar;married;secondary;True;474;True;True;unknown;19;may;55;3;-1;0;unknown;True
44;blue-collar;married;secondary;True;294;True;True;unknown;19;may;66;2;-1;0;unknown;True
50;management;divorced;primary;True;-6;True;True;unknown;19;may;92;2;-1;0;unknown;True
41;blue-collar;married;primary;True;865;True;True;unknown;19;may;19;5;-1;0;unknown;True
26;technician;divorced;secondary;True;379;True;True;unknown;19;may;501;3;-1;0;unknown;True
43;management;married;primary;True;8167;True;True;unknown;19;may;114;2;-1;0;unknown;True
46;management;married;primary;True;357;True;True;unknown;19;may;221;2;-1;0;unknown;True
54;services;married;secondary;True;2431;True;True;unknown;19;may;221;4;-1;0;unknown;True
46;blue-collar;married;tertiary;True;1497;True;True;unknown;19;may;374;6;-1;0;unknown;True
46;blue-collar;married;primary;True;7934;True;True;unknown;19;may;123;1;-1;0;unknown;True
55;blue-collar;married;secondary;True;1261;True;True;unknown;19;may;166;1;-1;0;unknown;True
45;blue-collar;married;secondary;True;1124;True;True;unknown;19;may;37;1;-1;0;unknown;True
58;retired;married;primary;True;196;True;True;unknown;19;may;35;1;-1;0;unknown;True
48;unemployed;married;tertiary;True;-471;True;True;unknown;19;may;668;7;-1;0;unknown;True
38;services;married;secondary;True;497;True;True;unknown;19;may;88;5;-1;0;unknown;True
57;services;divorced;primary;True;1920;True;True;unknown;19;may;77;2;-1;0;unknown;True
54;blue-collar;divorced;primary;True;8180;True;True;unknown;19;may;312;1;-1;0;unknown;True
40;management;single;tertiary;True;2784;True;True;unknown;19;may;181;1;-1;0;unknown;True
44;services;married;secondary;True;556;True;True;unknown;19;may;134;3;-1;0;unknown;True
55;technician;married;secondary;True;517;True;True;unknown;19;may;61;4;-1;0;unknown;True
40;blue-collar;single;unknown;True;-154;True;True;unknown;19;may;258;1;-1;0;unknown;True
42;management;divorced;tertiary;True;0;True;True;unknown;19;may;131;2;-1;0;unknown;True
48;technician;married;secondary;True;522;True;True;unknown;19;may;71;1;-1;0;unknown;True
52;admin.;divorced;secondary;True;-342;True;True;unknown;19;may;153;1;-1;0;unknown;True
31;blue-collar;married;secondary;True;43;True;True;unknown;19;may;405;3;-1;0;unknown;True
60;admin.;married;secondary;True;12210;True;True;unknown;19;may;256;1;-1;0;unknown;True
51;services;married;primary;True;8806;True;True;unknown;19;may;131;1;-1;0;unknown;True
50;blue-collar;divorced;secondary;True;2402;True;True;unknown;19;may;219;1;-1;0;unknown;True
44;entrepreneur;married;secondary;True;-848;True;True;unknown;19;may;468;1;-1;0;unknown;True
33;admin.;married;secondary;True;0;True;True;unknown;19;may;326;2;-1;0;unknown;True
43;technician;married;secondary;True;674;True;True;unknown;19;may;412;1;-1;0;unknown;True
46;services;divorced;secondary;True;778;True;True;unknown;19;may;579;1;-1;0;unknown;True
43;services;married;secondary;True;384;True;True;unknown;19;may;277;3;-1;0;unknown;True
50;services;divorced;secondary;True;256;True;True;unknown;19;may;316;2;-1;0;unknown;True
41;admin.;single;secondary;True;1020;True;True;unknown;19;may;882;1;-1;0;unknown;True
50;services;married;secondary;True;1463;True;True;unknown;19;may;380;1;-1;0;unknown;True
50;services;divorced;secondary;True;761;True;True;unknown;19;may;169;1;-1;0;unknown;True
40;admin.;married;secondary;True;1380;True;True;unknown;19;may;127;1;-1;0;unknown;True
30;blue-collar;single;primary;True;71;True;True;unknown;19;may;122;6;-1;0;unknown;True
44;admin.;married;secondary;True;-1249;True;True;unknown;19;may;83;4;-1;0;unknown;True
51;technician;single;secondary;True;4089;True;True;unknown;19;may;318;1;-1;0;unknown;True
40;blue-collar;married;primary;True;3736;True;True;unknown;19;may;29;3;-1;0;unknown;True
38;blue-collar;married;primary;True;2407;True;True;unknown;19;may;218;1;-1;0;unknown;True
52;technician;married;secondary;True;1781;True;True;unknown;19;may;144;2;-1;0;unknown;True
49;technician;married;secondary;True;4667;True;True;unknown;19;may;130;2;-1;0;unknown;True
44;admin.;divorced;secondary;True;2;True;True;unknown;19;may;429;1;-1;0;unknown;True
39;admin.;married;tertiary;True;259;True;True;unknown;19;may;27;1;-1;0;unknown;True
43;admin.;single;secondary;True;445;True;True;unknown;19;may;546;2;-1;0;unknown;True
32;services;married;secondary;True;132;True;True;unknown;19;may;343;2;-1;0;unknown;True
55;management;divorced;unknown;True;2;True;True;unknown;19;may;95;1;-1;0;unknown;True
55;services;married;secondary;True;283;True;True;unknown;19;may;156;1;-1;0;unknown;True
42;management;divorced;secondary;True;830;True;True;unknown;19;may;112;1;-1;0;unknown;True
26;technician;single;tertiary;True;75;True;True;unknown;19;may;351;1;-1;0;unknown;True
54;services;married;secondary;True;158;True;True;unknown;19;may;198;1;-1;0;unknown;True
34;blue-collar;married;primary;True;46;True;True;unknown;19;may;165;1;-1;0;unknown;True
46;management;married;tertiary;True;4301;True;True;unknown;19;may;134;2;-1;0;unknown;True
25;blue-collar;single;secondary;True;815;True;True;unknown;19;may;268;6;-1;0;unknown;True
49;management;married;tertiary;True;128;True;True;unknown;19;may;298;1;-1;0;unknown;True
59;blue-collar;divorced;primary;True;457;True;True;unknown;19;may;63;1;-1;0;unknown;True
57;management;married;primary;True;0;True;True;unknown;19;may;455;1;-1;0;unknown;True
27;technician;married;secondary;True;374;True;True;unknown;19;may;188;2;-1;0;unknown;True
38;services;married;secondary;True;3259;True;True;unknown;19;may;241;1;-1;0;unknown;True
41;services;divorced;secondary;True;-19;True;True;unknown;19;may;201;1;-1;0;unknown;True
56;blue-collar;married;secondary;True;316;True;True;unknown;19;may;27;1;-1;0;unknown;True
37;blue-collar;married;secondary;True;398;True;True;unknown;19;may;206;1;-1;0;unknown;True
32;unemployed;married;secondary;True;2996;True;True;unknown;19;may;68;1;-1;0;unknown;True
47;admin.;married;secondary;True;292;True;True;unknown;19;may;82;3;-1;0;unknown;True
57;management;married;tertiary;True;5431;True;True;unknown;19;may;97;2;-1;0;unknown;True
38;services;single;tertiary;True;323;True;True;unknown;19;may;138;1;-1;0;unknown;True
30;blue-collar;married;secondary;True;1312;True;True;unknown;19;may;285;2;-1;0;unknown;True
43;blue-collar;married;primary;True;953;True;True;unknown;19;may;135;1;-1;0;unknown;True
35;blue-collar;single;secondary;True;5;True;True;unknown;19;may;268;3;-1;0;unknown;True
28;technician;single;secondary;True;213;True;True;unknown;19;may;267;1;-1;0;unknown;True
38;admin.;married;secondary;True;976;True;True;unknown;19;may;382;2;-1;0;unknown;True
45;blue-collar;married;primary;True;970;True;True;unknown;19;may;208;5;-1;0;unknown;True
31;technician;single;secondary;True;87;True;True;unknown;19;may;259;3;-1;0;unknown;True
38;technician;married;secondary;True;59;True;True;unknown;19;may;18;1;-1;0;unknown;True
28;student;single;tertiary;True;80;True;True;unknown;19;may;234;1;-1;0;unknown;True
40;unemployed;married;primary;True;3444;True;True;unknown;19;may;792;4;-1;0;unknown;True
30;blue-collar;married;secondary;True;12697;True;True;unknown;19;may;95;1;-1;0;unknown;True
47;blue-collar;married;secondary;True;863;True;True;unknown;19;may;943;2;-1;0;unknown;True
27;management;single;tertiary;True;0;True;True;unknown;19;may;352;1;-1;0;unknown;True
30;technician;single;secondary;True;18;True;True;unknown;19;may;798;1;-1;0;unknown;True
53;services;married;secondary;True;33;True;True;unknown;19;may;84;12;-1;0;unknown;True
48;blue-collar;married;primary;True;281;True;True;unknown;19;may;100;3;-1;0;unknown;True
35;technician;single;secondary;True;-206;True;True;unknown;19;may;85;4;-1;0;unknown;True
38;services;single;secondary;True;36;True;True;unknown;19;may;143;1;-1;0;unknown;True
32;technician;married;unknown;True;1879;True;True;unknown;19;may;115;1;-1;0;unknown;True
53;blue-collar;married;primary;True;10;True;True;unknown;19;may;73;1;-1;0;unknown;True
25;blue-collar;married;secondary;True;77;True;True;unknown;19;may;31;1;-1;0;unknown;True
45;entrepreneur;married;tertiary;True;369;True;True;unknown;19;may;182;2;-1;0;unknown;True
28;blue-collar;single;secondary;True;43;True;True;unknown;19;may;190;1;-1;0;unknown;True
30;blue-collar;married;primary;True;392;True;True;unknown;19;may;351;1;-1;0;unknown;True
31;admin.;single;secondary;True;0;True;True;unknown;19;may;179;1;-1;0;unknown;True
42;housemaid;married;primary;True;14752;True;True;unknown;19;may;107;2;-1;0;unknown;True
60;admin.;married;unknown;True;738;True;True;unknown;19;may;529;3;-1;0;unknown;True
28;student;single;tertiary;True;836;True;True;unknown;19;may;36;1;-1;0;unknown;True
46;blue-collar;single;primary;True;2851;True;True;unknown;19;may;122;2;-1;0;unknown;True
40;technician;married;tertiary;True;296;True;True;unknown;19;may;198;1;-1;0;unknown;True
32;blue-collar;married;primary;True;1076;True;True;unknown;19;may;67;1;-1;0;unknown;True
56;blue-collar;married;secondary;True;25;True;True;unknown;19;may;264;1;-1;0;unknown;True
20;blue-collar;married;primary;True;-172;True;True;unknown;19;may;238;3;-1;0;unknown;True
41;services;single;secondary;True;197;True;True;unknown;19;may;112;1;-1;0;unknown;True
48;blue-collar;married;secondary;True;5057;True;True;unknown;19;may;21;2;-1;0;unknown;True
49;blue-collar;married;primary;True;284;True;True;unknown;19;may;81;1;-1;0;unknown;True
29;blue-collar;single;tertiary;True;1012;True;True;unknown;19;may;496;3;-1;0;unknown;True
57;admin.;divorced;secondary;True;4378;True;True;unknown;19;may;78;3;-1;0;unknown;True
49;technician;married;secondary;True;2718;True;True;unknown;19;may;114;2;-1;0;unknown;True
42;entrepreneur;single;primary;True;103;True;True;unknown;19;may;156;5;-1;0;unknown;True
28;blue-collar;married;secondary;True;1827;True;True;unknown;19;may;211;2;-1;0;unknown;True
31;blue-collar;married;secondary;True;41;True;True;unknown;19;may;265;1;-1;0;unknown;True
26;blue-collar;married;secondary;True;484;True;True;unknown;19;may;48;2;-1;0;unknown;True
29;services;single;secondary;True;146;True;True;unknown;19;may;104;2;-1;0;unknown;True
26;technician;single;secondary;True;3;True;True;unknown;19;may;610;1;-1;0;unknown;True
31;blue-collar;single;secondary;True;259;True;True;unknown;19;may;287;1;-1;0;unknown;True
38;entrepreneur;married;secondary;True;830;True;True;unknown;19;may;68;2;-1;0;unknown;True
45;services;divorced;primary;True;242;True;True;unknown;19;may;336;1;-1;0;unknown;True
24;blue-collar;single;secondary;True;0;True;True;unknown;19;may;202;1;-1;0;unknown;True
31;admin.;single;secondary;True;6042;True;True;unknown;19;may;228;1;-1;0;unknown;True
40;blue-collar;married;secondary;True;-341;True;True;unknown;19;may;192;1;-1;0;unknown;True
34;services;divorced;secondary;True;221;True;True;unknown;19;may;343;1;-1;0;unknown;True
24;technician;single;secondary;True;-46;True;True;unknown;19;may;23;1;-1;0;unknown;True
26;blue-collar;single;secondary;True;-5;True;True;unknown;19;may;260;1;-1;0;unknown;True
29;management;single;tertiary;True;617;True;True;unknown;19;may;387;1;-1;0;unknown;True
30;management;married;tertiary;True;134;True;True;unknown;19;may;70;1;-1;0;unknown;True
61;blue-collar;married;primary;True;625;True;True;unknown;19;may;158;2;-1;0;unknown;True
26;management;married;tertiary;True;775;True;True;unknown;19;may;35;3;-1;0;unknown;True
31;technician;single;tertiary;True;221;True;True;unknown;19;may;145;3;-1;0;unknown;True
28;technician;single;tertiary;True;-31;True;True;unknown;19;may;257;1;-1;0;unknown;True
31;admin.;married;secondary;True;97;True;True;unknown;19;may;607;1;-1;0;unknown;True
52;entrepreneur;divorced;tertiary;True;81;True;True;unknown;19;may;214;3;-1;0;unknown;True
30;blue-collar;single;secondary;True;16;True;True;unknown;19;may;127;5;-1;0;unknown;True
32;services;married;secondary;True;144;True;True;unknown;19;may;260;11;-1;0;unknown;True
